"trait1"	"trait2"	"Mcor"	"Rcor"	"ratio"	"P"	"P_adjust"	"Z_var"
"44"	"C11-1_A"	"C115_A1B"	-0.170550264059499	-0.0908205314230319	0.532514751143088	0.786	0.891090352020861	0.190389202094421
"45"	"C11-1_A"	"C115_C"	-0.166853592965932	0.0278810027475503	-0.1670986057414	0.588	0.770603466465712	0.181276326237095
"46"	"C11-1_A"	"C116_A1B"	0.409982745767453	0.325828246126411	0.794736484620806	0.764	0.879158605174353	0.180075651145962
"47"	"C11-1_A"	"C116_C"	0.527195576269707	0.514028208184116	0.975023750808458	0.908	0.956626158599382	0.177919241750841
"48"	"C11-1_A"	"C117_A1B"	-0.294593014073103	-0.668105766769553	2.26789412801134	0.31	0.547998576946534	0.195853005763703
"49"	"C11-1_A"	"C117_C"	-0.390910573806876	0.668119353050552	-1.70913604752126	0.006	0.0577774086378738	0.180398009231222
"50"	"C11-1_A"	"C118_A1B"	-0.269406806502084	-0.640028941139516	2.37569699685581	0.332	0.567953177257525	0.193390028006124
"51"	"C11-1_A"	"C118_C"	-0.387057216086074	0.657544960430726	-1.69883142104887	0.008	0.0703377148634985	0.179174237701352
"52"	"C11-1_A"	"C126_A"	0.0811135261138685	0.59680924058808	7.35770307593667	0.152	0.368936775994417	0.178711803630917
"53"	"C11-1_A"	"C126_A1B"	-0.0748522592080941	0.296710630252749	-3.96395023198798	0.346	0.581998839346165	0.18096880773829
"54"	"C11-1_A"	"C126_C"	0.0412133758706763	0.768074128241747	18.6365254487255	0.032	0.152762009332967	0.175783997612662
"55"	"C11-1_A"	"C127_A"	0.579822361301183	-0.160557555255573	-0.276908180800866	0.044	0.182931867081042	0.16537285202116
"56"	"C11-1_A"	"C127_A1B"	-0.172564388422987	-0.63613220580705	3.68634694342482	0.16	0.378322229775663	0.17457818537823
"57"	"C11-1_A"	"C127_C"	0.238544071282577	-0.41811563118565	-1.75278148367961	0.086	0.267076071428571	0.165495558686262
"58"	"C11-1_A"	"C128_A1B"	0.736390314532291	0.714399061927518	0.970136417914811	0.784	0.890448275862069	0.162399428484223
"59"	"C11-1_A"	"C128_C"	0.804171585212108	0.592703483229789	0.737036092954537	0.25	0.487962962962963	0.183596530908526
"60"	"C11-1_A"	"D14-1_A"	0.569137905378915	-0.443236256845928	-0.778785339470291	0.01	0.079519890260631	0.176357361982556
"61"	"C11-1_A"	"D14-1_C"	0.719387194509723	0.0297197983802724	0.0413126597291283	0.04	0.173519580942879	0.174824649111698
"62"	"C11-1_A"	"D14-2_C"	0.736521902224279	0.663662485923102	0.901076375215531	0.63	0.798799212598425	0.188101640169974
"63"	"C11-1_A"	"D14-3_A1B"	0.549940551397134	-0.205780128292211	-0.374186132972778	0.058	0.212487465767853	0.171145516317864
"64"	"C11-1_A"	"D14-3_C"	0.751317759537233	0.43742704875625	0.582213109171915	0.23	0.465216329378925	0.180811503490552
"65"	"C11-1_A"	"D15-1_A"	0.412048527732272	0.129140297518862	0.313410408792361	0.396	0.625962188692965	0.174420116620943
"66"	"C11-1_A"	"D15-1_C"	0.530019212468795	0.13540000012642	0.255462437853404	0.236	0.472135741401127	0.171224055893943
"67"	"C11-1_A"	"D15-2_C"	0.540350352150844	0.695737912256405	1.28756816662939	0.638	0.804135236990868	0.165853609609823
"68"	"C11-1_A"	"D15-3_A1B"	0.461554391075601	-0.0522603895393867	-0.113226936087857	0.146	0.360665625	0.177799737963402
"69"	"C11-1_A"	"D15-3_C"	0.555157392596967	0.462778727355421	0.833599144182502	0.654	0.814735959885387	0.168191625852625
"70"	"C11-1_A"	"D16-1_A"	-0.10429279917356	0.206336425284486	-1.97843405220249	0.436	0.659059191655802	0.173805944266737
"71"	"C11-1_A"	"D16-1_C"	-0.196135707102545	0.0358940472281635	-0.183006183618555	0.516	0.720378582323192	0.180525118241536
"72"	"C11-1_A"	"D16-2_C"	-0.0917711706577064	0.143240141474607	-1.56084029927953	0.512	0.718022094992339	0.172478133931772
"73"	"C11-1_A"	"D16-3_A1B"	-0.0936648189024906	-0.2399485286384	2.561778600012	0.75	0.870652826914091	0.173436555111329
"74"	"C11-1_A"	"D16-3_C"	-0.165714426393595	0.0815505534486743	-0.492114990972364	0.518	0.721606696571612	0.180755115985197
"75"	"C11-1_A"	"D17-1_A"	0.288129232573684	-0.491026794638731	-1.70418943698522	0.042	0.178456388956755	0.174841641660507
"76"	"C11-1_A"	"D17-1_C"	0.349341432280006	0.765436203782975	2.19108337304078	0.136	0.34715631880229	0.171885564135333
"77"	"C11-1_A"	"D17-2_C"	0.301839307268452	-0.590573448855272	-1.95658230930812	0.016	0.10386562150056	0.167693308878358
"78"	"C11-1_A"	"D17-3_A1B"	0.160777799917645	-0.217931239079162	-1.35548091335242	0.288	0.526889122659373	0.163322489832292
"79"	"C11-1_A"	"D102_A"	0.913272193659025	0.89930084470915	0.984701878534264	0.684	0.831791063561989	0.167516616310741
"80"	"C11-1_A"	"D103_C"	0.651453336865409	0.56630075126758	0.869288280865124	0.676	0.826687012165108	0.172935720903668
"81"	"C11-1_A"	"D104_A1B"	0.597138394760603	0.608626953349942	1.01923935672223	0.902	0.954293831366346	0.167063321463614
"82"	"C11-1_A"	"D105_A"	0.15686764660307	0.0465536487740703	0.296770237727015	0.762	0.8780190816935	0.183663822343097
"83"	"C11-1_A"	"D106_C"	0.0102097791038397	-0.0685719450122165	-6.71630055016843	0.852	0.929032039626309	0.162969968889591
"84"	"C11-1_A"	"D107_A1B"	-0.0620327129916709	-0.235953814000214	3.80369973552335	0.646	0.808941964285714	0.1758630057187
"85"	"C11-1_A"	"D108_C"	0.67750568983906	0.506888315016547	0.748168351378653	0.406	0.634160768816239	0.161953504253848
"86"	"C11-1_A"	"D109_C"	0.679687772295497	0.457289943322932	0.672794129837786	0.32	0.557236407329528	0.16891572394014
"87"	"C11-1_A"	"D110_A1B"	0.659041093034322	0.594775417359239	0.90248608720407	0.716	0.852289938398357	0.161007316980836
"88"	"C11-1_A"	"D112_C"	0.183991939023418	0.349325885386765	1.8985934233907	0.664	0.819969040687354	0.167128883968004
"89"	"C11-1_A"	"D113_C"	0.308360823560985	-0.272035480460045	-0.882198579308971	0.152	0.368936775994417	0.183475316494804
"90"	"C11-1_A"	"D114_A1B"	0.194097615098079	0.375569705357669	1.93495270494638	0.612	0.787633538074447	0.170117531866326
"91"	"C11-1_A"	"D116_C"	0.714737290400399	0.856586648882027	1.19846363186418	0.446	0.666986499269069	0.160793655633691
"92"	"C11-1_A"	"D117_A"	0.69055229069882	0.633375499548934	0.917201359086037	0.726	0.858143546523483	0.181758768949955
"93"	"C11-1_A"	"D117_C"	0.720557742630227	0.0712451592728016	0.0988750173063686	0.036	0.162955752212389	0.185057912310867
"94"	"C11-1_A"	"D118_A1B"	0.314342557469217	0.844156199832717	2.68546583901667	0.032	0.152762009332967	0.1785618853648
"95"	"C11-1_A"	"D119_C"	0.565520360496727	0.839255407793902	1.48404101146197	0.182	0.407042438271605	0.163071779780577
"96"	"C11-1_A"	"D121_C"	0.351234351365201	0.620927169372203	1.76784294292042	0.43	0.654483633817609	0.181589930455924
"97"	"C11-1_A"	"D123_C"	-0.317006104255591	0.175784501104891	-0.554514562164904	0.218	0.449465085951393	0.186436948144639
"98"	"C11-1_A"	"D125_C"	0.614660048529284	-0.000501751660184851	-0.000816307585608351	0.066	0.229837004405286	0.180509180452121
"99"	"C11-1_A"	"D126_A1B"	0.588338707126097	0.514570879446748	0.874616735588097	0.668	0.822397564774175	0.168986706750313
"100"	"C11-1_A"	"D127_A"	0.942798989515566	0.90475548167478	0.959648336216044	0.354	0.589243300153139	0.16310320812661
"101"	"C11-1_A"	"D128_C"	0.637499824030671	0.435744760352064	0.683521381381746	0.434	0.657521909574005	0.172465908623308
"102"	"C11-1_A"	"D129_A1B"	0.618600597713441	0.541836020378742	0.8759060731295	0.65	0.811729857819905	0.165436083374516
"103"	"C11-1_A"	"D130_C"	0.668877525944422	0.781062688505878	1.16772153078855	0.662	0.818894800483676	0.161627476716844
"104"	"C11-1_A"	"D131_C"	0.695306457037866	0.820964615155552	1.18072341605026	0.566	0.755840129002534	0.16894969883856
"105"	"C11-1_A"	"D132_A1B"	0.621614873194927	0.710801621808233	1.14347589232367	0.748	0.869666265543522	0.163364642625587
"106"	"C11-1_A"	"D134_C"	0.705810553809868	0.918138448710655	1.30082845000641	0.108	0.304758721401915	0.162552843091481
"107"	"C11-1_A"	"D135_A"	0.85171116153962	0.80266387892918	0.942413244271945	0.554	0.747622720571118	0.161279332457815
"108"	"C11-1_A"	"D135_C"	0.755867519023262	-0.128022936278433	-0.169372188983415	0.006	0.0577774086378738	0.181255750109961
"109"	"C11-1_A"	"D136_A1B"	0.434551190838744	0.584227844488773	1.34443963520416	0.734	0.861917218095881	0.1777679556301
"110"	"C11-1_A"	"D137_C"	0.631077617399539	0.884371652040912	1.40136748263251	0.138	0.349338864628821	0.166990786542112
"111"	"C11-1_A"	"D139_C"	0.316959065232078	0.639167983187757	2.01656318843494	0.352	0.587883607029674	0.182087470284981
"112"	"C11-1_A"	"D141_C"	0.594355239430879	-0.115090736486925	-0.193639643182298	0.052	0.199764082173625	0.177951770756681
"113"	"C11-1_A"	"D142_A1B"	0.609699351683783	0.493217841908633	0.808952544473818	0.57	0.758212482790271	0.167590247910626
"114"	"C11-1_A"	"D143_A1B"	0.435510426155738	0.819213654100979	1.88104257648249	0.104	0.298360936984494	0.158154823316203
"115"	"C11-1_A"	"D143_C"	0.589221003842793	0.742423115814993	1.26000789342716	0.552	0.746081604103521	0.157580492216917
"116"	"C11-1_A"	"D144_C"	0.557492486450444	0.16852271411279	0.302286969257244	0.226	0.460176325957148	0.166069252534373
"117"	"C11-1_A"	"D145_A1B"	0.488223088523917	0.717082665669327	1.46876025023179	0.412	0.639226692836114	0.168907674905427
"118"	"C11-1_A"	"D145_C"	0.53416705781997	0.284811463032385	0.533187995895425	0.4	0.629253731343284	0.17392024176281
"119"	"C11-1_A"	"D146_C"	0.116033200498309	0.747803524583545	6.44473755245974	0.06	0.217070938215103	0.17674759394037
"120"	"C11-1_A"	"D147_A"	0.13979399270316	0.387099669346542	2.76907227457558	0.54	0.737311768862369	0.184329174266259
"121"	"C11-1_A"	"D147_A1B"	-0.115943942933227	0.462149484984725	-3.98597350834342	0.168	0.389247002398082	0.182160209865691
"122"	"C11-1_A"	"D147_C"	0.300070303174575	0.230025167079522	0.766570915702038	0.826	0.913627551993894	0.183439476743516
"123"	"C11-1_A"	"D148_A"	0.560068489649754	0.661728539757576	1.18151360411545	0.78	0.888051063829787	0.171757917937012
