"trait1"	"trait2"	"Mcor"	"Rcor"	"ratio"	"P"	"P_adjust"	"Z_var"
"5416"	"A121_C"	"C113_C"	0.143286675178348	-0.177962354438951	-1.24200212069574	0.418	0.663173076923077	0.178292606062589
"5417"	"A121_C"	"C114_A1B"	0.102575241708911	-0.0138897230001685	-0.135410092813477	0.77	0.889996161596776	0.165203413441813
"5418"	"A121_C"	"C114_C"	0.128979794677388	0.200325857231858	1.55315689355007	0.878	0.945085790884718	0.162163270409743
"5419"	"A121_C"	"C115_A"	0.124207709954073	0.099001372507838	0.797063020841821	0.936	0.972451804890672	0.167619920582385
"5420"	"A121_C"	"C115_A1B"	0.131544657491768	-0.0336003533989334	-0.255429251477097	0.676	0.838473895582329	0.167317620342094
"5421"	"A121_C"	"C115_C"	0.124095425497234	0.0581877848920786	0.468895486347928	0.862	0.937413326110509	0.169034706982236
"5422"	"A121_C"	"C116_A1B"	-0.0123779031634979	0.0398610501174682	-3.22033947034078	0.886	0.948105010660981	0.179914792007401
"5423"	"A121_C"	"C116_C"	0.0280698146620532	0.13192873624057	4.70002163637088	0.834	0.923387259858443	0.165687779787981
"5424"	"A121_C"	"C117_A1B"	0.0713569537246198	-0.094010520566322	-1.31746824463845	0.654	0.824818595885032	0.164980723577913
"5425"	"A121_C"	"C117_C"	0.0977393361924848	0.486587114505659	4.97841640286353	0.288	0.550410154700516	0.171881198571234
"5426"	"A121_C"	"C118_A1B"	0.115006076529639	-0.0724975495260332	-0.630380165237178	0.62	0.805077619663648	0.16676454084534
"5427"	"A121_C"	"C118_C"	0.112128443382807	0.49883899484312	4.44881762194879	0.284	0.546494128924035	0.172094842777819
"5428"	"A121_C"	"C126_A"	0.166806713565698	0.510601698871469	3.06103805990019	0.392	0.640569800569801	0.18122555681572
"5429"	"A121_C"	"C126_A1B"	0.172809653329105	0.427795462780397	2.47552989395614	0.544	0.756375389587903	0.183306548637365
"5430"	"A121_C"	"C126_C"	0.184512062883231	0.505167606223425	2.73785680095682	0.44	0.679853761785646	0.178030420632299
"5431"	"A121_C"	"C127_A"	-0.313803876453185	0.399273269835601	-1.27236563916433	0.068	0.269871499176277	0.181630011433947
"5432"	"A121_C"	"C127_A1B"	-0.291159719423132	-0.260908732268401	0.896101743693574	0.96	0.983432556557238	0.166537256884769
"5433"	"A121_C"	"C127_C"	-0.279223558213646	-0.605059525303439	2.16693580288982	0.33	0.586174605515411	0.178328937200427
"5434"	"A121_C"	"C128_A1B"	0.330941824766014	0.0302841652831463	0.0915090297352357	0.41	0.657276901577161	0.16930294749464
"5435"	"A121_C"	"C128_C"	0.342760935226902	-0.0435918665434485	-0.12717863111965	0.304	0.565117678833243	0.176344329002783
"5436"	"A121_C"	"D14-1_A"	0.362449689680786	-0.440475517430236	-1.21527353994472	0.036	0.197593984962406	0.170640145604266
"5437"	"A121_C"	"D14-1_C"	0.354693521878635	-0.244243876529612	-0.688605405692142	0.12	0.357506801879792	0.171759034872657
"5438"	"A121_C"	"D14-2_C"	0.33902106751278	0.100330486321522	0.295941745029575	0.514	0.73673231391682	0.176835990334985
"5439"	"A121_C"	"D14-3_A1B"	0.409434389123159	-0.55034007547172	-1.34414717007607	0.006	0.0773768736616702	0.162266878151646
"5440"	"A121_C"	"D14-3_C"	0.366191765759415	-0.147353715779506	-0.402394945921084	0.18	0.437469733656174	0.173420663575316
"5441"	"A121_C"	"D15-1_A"	0.163739899728681	-0.304062725527107	-1.85698614712079	0.24	0.502049322681487	0.172154030307653
"5442"	"A121_C"	"D15-1_C"	0.201655532365264	-0.399853582982338	-1.98285451577927	0.128	0.369195402298851	0.178001670032879
"5443"	"A121_C"	"D15-2_C"	0.152177945114448	0.372404692730601	2.44716599669241	0.586	0.783262497919325	0.179335601749169
"5444"	"A121_C"	"D15-3_A1B"	0.13240659402404	-0.361532237157472	-2.73047003302442	0.22	0.481624863685932	0.173067227694782
"5445"	"A121_C"	"D15-3_C"	0.184186784470735	-0.0839519792659647	-0.455798061230085	0.496	0.723546082112147	0.178571361509455
"5446"	"A121_C"	"D16-1_A"	-0.117138672310442	0.551015670559934	-4.70396035478041	0.086	0.302797427652733	0.182400362266701
"5447"	"A121_C"	"D16-1_C"	-0.0718704452049199	-0.173867963946548	2.41918584824136	0.808	0.909608860227114	0.183988127127264
"5448"	"A121_C"	"D16-2_C"	-0.106933756706842	0.582161147733506	-5.44412882949111	0.062	0.257469401827271	0.178935031725755
"5449"	"A121_C"	"D16-3_A1B"	-0.172003263349588	0.391217171573083	-2.27447528584358	0.15	0.400033211557622	0.179834219923267
"5450"	"A121_C"	"D16-3_C"	-0.0741845346128541	0.508828100816566	-6.85895117455384	0.13	0.372068432933349	0.181393111694958
"5451"	"A121_C"	"D17-1_A"	0.155085846255142	-0.378041657746064	-2.43762836438422	0.218	0.479819095477387	0.179598070721228
"5452"	"A121_C"	"D17-1_C"	0.11925720018041	0.344190609277399	2.88612015674287	0.574	0.775310344827586	0.17732723844586
"5453"	"A121_C"	"D17-2_C"	0.199945341791415	-0.270056609780821	-1.35065217004429	0.234	0.496220070422535	0.179165230821869
"5454"	"A121_C"	"D17-3_A1B"	0.184613532410125	-0.604809912927877	-3.27608656327681	0.016	0.131370143149284	0.160121410077377
"5455"	"A121_C"	"D102_A"	0.283370268282679	0.199101515536462	0.702619638761278	0.778	0.894906173900587	0.170167986786074
"5456"	"A121_C"	"D103_C"	0.19279380197731	0.282127069182295	1.46336171748664	0.846	0.929878176757768	0.183594956109048
"5457"	"A121_C"	"D104_A1B"	0.284537032621261	0.203861504843714	0.716467389027241	0.818	0.915348383500557	0.166290708916967
"5458"	"A121_C"	"D105_A"	-0.0993232382422058	-0.449001773506337	4.5206115049473	0.362	0.615251869620432	0.170198327357411
"5459"	"A121_C"	"D106_C"	-0.0726037097900704	0.290214053414791	-3.99723449743723	0.358	0.611429989365473	0.181464656834829
"5460"	"A121_C"	"D107_A1B"	0.0449209214895188	0.316830131206116	7.05306393325079	0.5	0.726083549339924	0.181210706601205
"5461"	"A121_C"	"D108_C"	0.249272305535807	-0.149387612408941	-0.599294863855149	0.318	0.577201627486438	0.184490471399989
"5462"	"A121_C"	"D109_C"	0.30594954308162	0.515787659099619	1.68585856969893	0.552	0.761346616283064	0.173534315477813
"5463"	"A121_C"	"D110_A1B"	0.247350416081873	-0.139852511360268	-0.565402369543525	0.326	0.58328431372549	0.173466559359413
"5464"	"A121_C"	"D112_C"	-0.0222565473046695	-0.186494100229873	8.37929161594377	0.65	0.822616233254531	0.18363430852397
"5465"	"A121_C"	"D113_C"	0.0841875769107632	0.223623744330841	2.65625585789073	0.718	0.861085279036192	0.178340827867461
"5466"	"A121_C"	"D114_A1B"	-0.0667238952075501	-0.230635728676862	3.45656871439311	0.678	0.839226184359264	0.191337588157284
"5467"	"A121_C"	"D116_C"	0.303432072595054	0.261097883762354	0.860482155130657	0.868	0.940287795665078	0.184835867895728
"5468"	"A121_C"	"D117_A"	0.122626847024343	-0.0714856739921184	-0.582952882886464	0.624	0.807702971361023	0.176410761509714
"5469"	"A121_C"	"D117_C"	0.217236345079267	-0.426149222404032	-1.9616847367255	0.114	0.348642884346833	0.180546798255171
"5470"	"A121_C"	"D118_A1B"	0.231382717765434	0.426712988889049	1.84418695142838	0.602	0.793162327718224	0.174608258345536
"5471"	"A121_C"	"D119_C"	0.203916880859568	0.276935589724812	1.35808074622096	0.896	0.952795974220888	0.171044344209406
"5472"	"A121_C"	"D121_C"	0.231419414634301	0.0143567923823318	0.0620379772588181	0.512	0.735221745350501	0.177854194466314
"5473"	"A121_C"	"D123_C"	-0.102934339784783	-0.29050035625174	2.82219089236036	0.642	0.818295238095238	0.175773228245077
"5474"	"A121_C"	"D125_C"	0.210848375789979	0.202134681426562	0.958673172934011	0.976	0.989763839191749	0.179296649509934
"5475"	"A121_C"	"D126_A1B"	0.293255751910307	0.225700692179943	0.769637733308549	0.868	0.940287795665078	0.169604176749444
"5476"	"A121_C"	"D127_A"	0.299952899623124	0.275909270407584	0.919841984372382	0.902	0.956011263144001	0.169401653196092
"5477"	"A121_C"	"D128_C"	0.186363677655098	0.26607247839333	1.42770566529465	0.866	0.939473115374223	0.183253956137503
"5478"	"A121_C"	"D129_A1B"	0.305941440356201	-0.140737011759519	-0.460012908338478	0.222	0.483717438494935	0.168995233149711
"5479"	"A121_C"	"D130_C"	0.261983690986875	0.105270581805806	0.40182112638103	0.666	0.831636947957703	0.180174383586764
"5480"	"A121_C"	"D131_C"	0.305967702965846	0.486842584506389	1.5911567782719	0.644	0.819154126405829	0.175123677341297
"5481"	"A121_C"	"D132_A1B"	0.265619932585307	-0.0158679085814245	-0.0597391484403312	0.454	0.690807225871652	0.163770949823191
"5482"	"A121_C"	"D134_C"	0.308240899441239	0.307857876753363	0.99875739173948	0.99	0.995205307961943	0.184128982524683
"5483"	"A121_C"	"D135_A"	0.197699157377297	0.116117114594658	0.587342486104052	0.828	0.920509483594074	0.175870727157982
"5484"	"A121_C"	"D135_C"	0.262457585168089	-0.0973734414021614	-0.371006390765195	0.344	0.599591925331018	0.179642582905585
"5485"	"A121_C"	"D136_A1B"	0.286419137609893	-0.119989736561143	-0.418930583907318	0.28	0.542000803535556	0.176743474886237
"5486"	"A121_C"	"D137_C"	0.23802841039848	0.273628427054731	1.14956204848259	0.948	0.97783429672447	0.173701867151089
"5487"	"A121_C"	"D139_C"	0.242440036968842	0.0585959978387267	0.241692744199084	0.57	0.77289766970618	0.174638234216971
"5488"	"A121_C"	"D141_C"	0.202837013506557	0.162996184389809	0.803582056213522	0.912	0.960566631689402	0.178436928849682
"5489"	"A121_C"	"D142_A1B"	0.317007182062097	-0.146165980270813	-0.461080974001976	0.214	0.476412531189354	0.173593345298138
"5490"	"A121_C"	"D143_A1B"	0.077771755063213	0.176395603599459	2.26811910642989	0.792	0.901709910676308	0.174800641088725
"5491"	"A121_C"	"D143_C"	0.183604502871333	0.158053912008696	0.860838974736134	0.932	0.970262748487468	0.183448354637681
"5492"	"A121_C"	"D144_C"	0.278036083909289	0.394254184542753	1.41799646649958	0.804	0.907906061032204	0.174590825260018
"5493"	"A121_C"	"D145_A1B"	0.196222658215459	0.347876089726825	1.77286401524968	0.674	0.837113837904723	0.166934441964116
"5494"	"A121_C"	"D145_C"	0.158646052488176	0.329629803925662	2.07776871063483	0.65	0.822616233254531	0.178407149475062
"5495"	"A121_C"	"D146_C"	0.155590803523416	0.28901278892545	1.85751845469423	0.766	0.887843533487298	0.16523421535353
"5496"	"A121_C"	"D147_A"	-0.0968631870328278	-0.263992206672807	2.72541318079218	0.678	0.839226184359264	0.16818547131764
"5497"	"A121_C"	"D147_A1B"	0.0255933850714343	0.568374309785934	22.20785989034	0.144	0.392017177082156	0.180818962176081
"5498"	"A121_C"	"D147_C"	0.0398874174711146	-0.341415119762062	-8.55946916115352	0.378	0.628348054098813	0.191359820642926
"5499"	"A121_C"	"D148_A"	0.0347690482469503	-0.0531136553264459	-1.52761315032846	0.83	0.921414746543779	0.163854848648239
"5500"	"A121_C"	"D148_A1B"	0.110108234690498	0.199440809321365	1.81131601902411	0.85	0.931766472515471	0.183387015597166
"5501"	"A121_C"	"D148_C"	0.110802409466082	0.188220560188094	1.69870457777105	0.848	0.931056925390821	0.189730739142275
"5502"	"A121_C"	"D149_C"	0.0141074755898217	0.248511788348571	17.6156100194048	0.586	0.783262497919325	0.170991341489626
"5503"	"A121_C"	"D150_C"	0.0677655758526417	0.257926106090113	3.80615235456689	0.654	0.824818595885032	0.173865069045887
"5504"	"A121_C"	"D151_C"	0.180111087446022	-0.312151815163777	-1.7331071595319	0.222	0.483717438494935	0.181766820694679
"5505"	"A121_C"	"D152_A1B"	0.0129252479244534	0.0750924571442078	5.80974984643347	0.86	0.936379661016949	0.179975630028738
"5506"	"A121_C"	"D152_C"	0.030220407029854	-0.251539724091339	-8.3235054988786	0.478	0.710759829640146	0.177655031642123
"5507"	"A121_C"	"D153_C"	0.102301126569605	0.389571683349809	3.808087910789	0.482	0.713361184493457	0.184548027759229
"5508"	"A121_C"	"D154_A"	0.0219157198834547	0.627768674636086	28.6446750540019	0.078	0.288104875804968	0.169111864949264
"5509"	"A121_C"	"D154_A1B"	-0.0686567530253721	0.327392430687442	-4.76853938266573	0.32	0.579043040636971	0.173119245160108
"5510"	"A121_C"	"D154_C"	-0.138466440607636	0.174080195566413	-1.25720134642367	0.432	0.673933428312395	0.178249746666394
"5511"	"A121_C"	"D155_A"	0.0267151354066854	0.586878494039092	21.9680149512634	0.108	0.338986319218241	0.172918546433857
"5512"	"A121_C"	"D155_A1B"	-0.0394127540843049	0.348514653501684	-8.8426871351391	0.346	0.601380952380952	0.170363268988615
"5513"	"A121_C"	"D155_C"	-0.11807477258977	0.269792635483281	-2.28493038407644	0.332	0.588425544437905	0.172185578529715
"5514"	"A121_C"	"D156_C"	-0.0793743190488211	-0.442922625827854	5.58017544132157	0.338	0.594163747810858	0.169586999694829
"5515"	"A121_C"	"D157_C"	-0.0576557493986146	-0.40606548119827	7.04293128497654	0.358	0.611429989365473	0.164311834946895
"5516"	"A121_C"	"D158_C"	-0.118727912068997	0.354436836095669	-2.98528652546078	0.206	0.467326490253319	0.159665603620165
"5517"	"A121_C"	"D159_C"	-0.116285978577407	0.326171034869147	-2.80490424434127	0.252	0.514508009153318	0.16030603887502
"5518"	"A121_C"	"D160_A1B"	-0.0717443223713094	-0.489003672660574	6.81592154609474	0.254	0.516621073961499	0.166620555121907
"5519"	"A121_C"	"D162_C"	-0.0272475319540098	0.129786157896627	-4.76322619295168	0.696	0.848685968819599	0.171566186476268
"5520"	"A121_C"	"D163_C"	0.00504618784874121	0.162299568800919	32.1628075818472	0.706	0.854306811332128	0.177898652215296
"5521"	"A121_C"	"D164_A1B"	-0.0986069774951164	0.0900538378779734	-0.913260300290954	0.662	0.829436729599001	0.180032116954657
"5522"	"A121_C"	"D166_C"	0.0406952764319092	-0.386333484277957	-9.49332497899024	0.298	0.559098130841121	0.168613987646269
"5523"	"A121_C"	"D167_C"	0.0658600247793196	-0.44817841221575	-6.80501432724149	0.174	0.429913846153846	0.167660435163726
"5524"	"A121_C"	"D169_A1B"	-0.0290832873759459	0.469262291224861	-16.1351186046794	0.218	0.479819095477387	0.1781726462931
"5525"	"A121_C"	"D169_C"	-0.0326011075537077	0.339117427378711	-10.402021674265	0.32	0.579043040636971	0.181645636251365
"5526"	"A121_C"	"D170_A1B"	0.0919375100894954	0.264002871740614	2.87154689618659	0.666	0.831636947957703	0.174688980372144
"5527"	"A121_C"	"D170_C"	0.0204522796674426	-0.362889307377925	-17.7432204760821	0.324	0.582170507943612	0.183204696813474
"5528"	"A121_C"	"D171_A1B"	0.111236405192093	0.0704647667270678	0.633468571780818	0.888	0.948896380411639	0.170804074756475
"5529"	"A121_C"	"D173_A"	0.346406246876609	-0.468425104873063	-1.3522420830936	0.036	0.197593984962406	0.175571307991791
"5530"	"A121_C"	"D173_C"	0.304771293290252	-0.384158224427915	-1.2604803434097	0.074	0.280822306238185	0.1714628296006
"5531"	"A121_C"	"D174_C"	0.318329471778681	0.1097683464661	0.344826213711111	0.588	0.784586241276171	0.17567775991096
"5532"	"A121_C"	"D175_A1B"	0.361954062899309	-0.545961970152013	-1.50837364769101	0.004	0.0607183364839319	0.159798870739327
"5533"	"A121_C"	"D176_A"	0.347694329968944	-0.460452790681697	-1.32430342111942	0.032	0.186202898550725	0.173682628835997
"5534"	"A121_C"	"D176_C"	0.315010176965316	-0.279317522873282	-0.886693647691378	0.142	0.389255803368229	0.17231634033507
"5535"	"A121_C"	"D177_C"	0.315923163768709	-0.00649725693553129	-0.0205659403318966	0.414	0.66	0.177650637035742
"5536"	"A121_C"	"D178_A1B"	0.360895500909356	-0.53742088108701	-1.48913156227456	0.004	0.0607183364839319	0.160431393093465
"5537"	"A121_C"	"D179_A"	0.391417200867376	-0.45714429495807	-1.16792081171968	0.024	0.159624516841524	0.170310976137006
"5538"	"A121_C"	"D179_C"	0.37820052811359	-0.432202977047512	-1.14278787288658	0.034	0.191548175865295	0.178273727656491
"5539"	"A121_C"	"D180_C"	0.318427076720297	0.306509261767533	0.962572859458077	0.95	0.978849443969204	0.176796858514251
"5540"	"A121_C"	"D181_A1B"	0.425820100702521	-0.55474210092863	-1.30276165923922	0.004	0.0607183364839319	0.162050894998927
"5541"	"A121_C"	"D182_A"	0.0965216611322309	-0.0220033439630928	-0.227962756804911	0.78	0.895581716791383	0.173495409113941
"5542"	"A121_C"	"D182_C"	0.00440540053917817	0.481758407854125	109.356323805235	0.206	0.467326490253319	0.176507741322893
"5543"	"A121_C"	"D183_C"	0.111760774378641	-0.269866132975555	-2.4146766562413	0.344	0.599591925331018	0.172881044033421
"5544"	"A121_C"	"D184_A1B"	0.0731734024452463	-0.232089194887102	-3.17176989358624	0.434	0.675173393606716	0.171887870849066
"5545"	"A121_C"	"D185_C"	0.367467902897242	0.223308991378122	0.607696589600012	0.674	0.837113837904723	0.175022530032432
"5546"	"A121_C"	"D186_C"	0.362891515845033	0.323326764533629	0.890973611716235	0.858	0.935301144848183	0.174613326970171
"5547"	"A121_C"	"D188_A"	0.271172215807897	-0.179419156170494	-0.661642844330328	0.256	0.518805417683183	0.171703447451046
"5548"	"A121_C"	"D188_A1B"	0.213393204651994	-0.255133410060633	-1.19560231768725	0.204	0.46511073253833	0.16565908399487
"5549"	"A121_C"	"D188_C"	0.260488622383691	0.294102388758754	1.12904120751021	0.96	0.983432556557238	0.163462855690361
"5550"	"A121_C"	"D189_C"	0.279663227453596	0.124896096444935	0.44659463305972	0.684	0.842626438251087	0.1761474882991
"5551"	"A121_C"	"D191_A"	-0.102964858866187	0.38829215778831	-3.77111338823795	0.228	0.48992239764517	0.187389024934893
"5552"	"A121_C"	"D191_C"	-0.0652392199393717	-0.0888702256143198	1.36222084961943	0.946	0.977068255873778	0.190997011459464
"5553"	"A121_C"	"D192_C"	-0.0862140554616649	0.428011487267258	-4.96452098182035	0.188	0.446947596960426	0.187114306304533
"5554"	"A121_C"	"D193_A1B"	-0.172563983081561	0.574497170429804	-3.32918353048371	0.046	0.22193871419988	0.183344156716604
"5555"	"A121_C"	"D193_C"	-0.0698341536873212	0.122110655786046	-1.74858073504822	0.636	0.81448301525703	0.188867209933167
"5556"	"A121_C"	"D194_A"	-0.0674446458556422	0.059390936752337	-0.880587865780432	0.708	0.854966163717479	0.176126218966459
"5557"	"A121_C"	"D194_C"	-0.0462649521543277	-0.229374688044189	4.9578498920534	0.67	0.834469031123979	0.176677760142499
"5558"	"A121_C"	"D195_C"	-0.110530426385464	0.45100847893346	-4.08040115000202	0.142	0.389255803368229	0.17071879288241
"5559"	"A121_C"	"D196_A1B"	-0.0412319727576	-0.252247986665057	6.11777632246718	0.622	0.806283900129143	0.177582985900669
"5560"	"A121_C"	"D196_C"	-0.0176329505437249	0.345375869045361	-19.5869584156617	0.342	0.597836151222698	0.181206988292648
"5561"	"A121_C"	"D197_C"	-0.00212337479324559	0.49631633499448	-233.73939286331	0.21	0.472132524498367	0.186243145360905
"5562"	"A121_C"	"D198_C"	0.0239259333415728	0.540668611617759	22.5975975063975	0.202	0.462828609473084	0.186562379008975
"5563"	"A122_A"	"A122_A1B"	0.974098812518016	0.377894272595528	0.387942442531762	0	0	0.158083048447884
"5564"	"A122_A"	"A122_C"	0.966618584105285	-0.000586339244448249	-0.000606588011124338	0	0	0.154810041202336
"5565"	"A122_A"	"A123_A"	0.925424167154318	0.1917571210681	0.207209977731351	0	0	0.169144140266984
"5566"	"A122_A"	"A123_A1B"	0.932481746757352	0.389398024298245	0.417593186839691	0	0	0.165091423147608
"5567"	"A122_A"	"A123_C"	0.910667854476121	0.256243924027421	0.281380223061492	0	0	0.182937538504756
"5568"	"A122_A"	"C11-1_A"	0.11390924557442	0.0671112049210018	0.589163808280657	0.896	0.952795974220888	0.181857366483409
"5569"	"A122_A"	"C11-1_A1B"	0.110289477922878	0.576334433200264	5.22565202097772	0.202	0.462828609473084	0.18146980312607
"5570"	"A122_A"	"C11-1_C"	0.120786486086852	0.500613530018496	4.14461539727655	0.326	0.58328431372549	0.184049378996264
"5571"	"A122_A"	"C11-2_A1B"	0.118609023398287	0.131357981866523	1.10748725605324	0.996	0.997781012184472	0.174668634000449
"5572"	"A122_A"	"C11-2_C"	0.130683287157972	0.309689055697066	2.36976787492886	0.666	0.831636947957703	0.177145367896186
"5573"	"A122_A"	"C12-1_A"	0.107523939817192	0.0113461444035671	0.10552203000427	0.782	0.896382755995432	0.1811243206866
"5574"	"A122_A"	"C12-1_A1B"	0.0982551340069558	0.528592688840591	5.37979713918227	0.258	0.520406932931424	0.179705891608724
"5575"	"A122_A"	"C12-1_C"	0.105693639514779	0.422077973184896	3.99340939646494	0.42	0.664726364890612	0.182401080337064
"5576"	"A122_A"	"C12-2_A1B"	0.0914318978160028	-0.21821607444179	-2.38665148218762	0.424	0.667810395554103	0.171489145955703
"5577"	"A122_A"	"C12-2_C"	0.111610149539378	0.206346425943006	1.84881416963072	0.842	0.927597750034298	0.176319009075539
"5578"	"A122_A"	"C13_A"	-0.157847631165376	-0.856734283192074	5.42760304267398	0.01	0.102554278416347	0.175500578732025
"5579"	"A122_A"	"C13_A1B"	-0.0756416320770247	-0.846958694848842	11.1969912810236	0.008	0.0904364148287189	0.175340161911903
"5580"	"A122_A"	"C13_C"	-0.0770639796701	-0.843232192950494	10.9419757007133	0	0	0.174371298582057
"5581"	"A122_A"	"C101_A1B"	0.121045588782932	0.578505216655877	4.77923419161763	0.21	0.472132524498367	0.180779727768279
"5582"	"A122_A"	"C101_C"	0.128540931297533	0.416777920880643	3.24237514598309	0.458	0.694131487889273	0.181216172555719
"5583"	"A122_A"	"C102_A1B"	0.104856077639934	0.445788947339035	4.25143642002167	0.37	0.622350230414746	0.179006920037025
"5584"	"A122_A"	"C102_C"	0.112112932130411	0.319090274653549	2.84615047158325	0.598	0.791485083237185	0.179233873372791
"5585"	"A122_A"	"C103_A"	0.0899823899777192	-0.0690762075755624	-0.7676636238787	0.678	0.839226184359264	0.173589159142252
"5586"	"A122_A"	"C103_A1B"	0.089126270155469	0.352309416908086	3.95292450018977	0.51	0.733574158108431	0.172120361514069
"5587"	"A122_A"	"C103_C"	0.0980987562722753	0.179182470303054	1.82655190658819	0.858	0.935301144848183	0.178932133591477
"5588"	"A122_A"	"C104_A"	0.134866247248992	0.210812455933087	1.56312242857831	0.888	0.948896380411639	0.184909563598586
"5589"	"A122_A"	"C104_A1B"	0.130737990232312	0.657731420288574	5.03091273714575	0.128	0.369195402298851	0.185167157984886
"5590"	"A122_A"	"C104_C"	0.14309116063665	0.692860584925099	4.84209214491223	0.09	0.309595887476796	0.184153541846773
"5591"	"A122_A"	"C105_A1B"	-0.0311513320351899	0.539956080577387	-17.3333223750249	0.114	0.348642884346833	0.158319748084092
"5592"	"A122_A"	"C105_C"	-0.0129597706482702	0.197542832283316	-15.2427722407018	0.586	0.783262497919325	0.15809841226811
"5593"	"A122_A"	"C106_A1B"	-0.065089643654881	0.58245187154024	-8.94845691011189	0.062	0.257469401827271	0.152929312327541
"5594"	"A122_A"	"C106_C"	-0.0481644459148882	-0.0264789712347342	0.549761774100452	0.978	0.99054109733025	0.1519318046722
"5595"	"A122_A"	"C107_A1B"	0.0750908837411552	-0.239577257049107	-3.19049723632166	0.414	0.66	0.168387073472655
"5596"	"A122_A"	"C107_C"	0.0951045891183434	0.201960411626302	2.12356116038725	0.832	0.922359871145881	0.175806993751592
"5597"	"A122_A"	"C108_A1B"	0.168761552144382	0.597747144254977	3.54196282660154	0.22	0.481624863685932	0.185335656152065
"5598"	"A122_A"	"C108_C"	0.154609604798981	0.409910537296438	2.65126178822715	0.522	0.741799197734781	0.174767248176053
"5599"	"A122_A"	"C109_A1B"	0.15074170157897	0.504075240625201	3.34396676795591	0.366	0.619167134831461	0.180026233678444
"5600"	"A122_A"	"C109_C"	0.145064570409708	0.647277573637184	4.46199628075325	0.15	0.400033211557622	0.174333247778699
"5601"	"A122_A"	"C110_A1B"	0.0105628539209723	0.4828787171664	45.7147964725381	0.212	0.474459308807135	0.164026257858966
"5602"	"A122_A"	"C110_C"	0.0266399159944204	0.193741199210497	7.27259047104634	0.704	0.853601771693175	0.168759492291283
"5603"	"A122_A"	"C111_A1B"	0.0821258801597318	-0.482832921538096	-5.87918108882369	0.132	0.37489742985145	0.160939662393941
"5604"	"A122_A"	"C111_C"	0.0740134195190896	0.269283586760747	3.63830760030339	0.63	0.811501443695861	0.162122665876916
"5605"	"A122_A"	"C112_A1B"	0.075577659853484	0.644267876590781	8.52458091239883	0.098	0.322560459079109	0.172749794507449
"5606"	"A122_A"	"C112_C"	0.0810735607541921	0.593689512035197	7.32284984787102	0.15	0.400033211557622	0.178907412694643
"5607"	"A122_A"	"C113_A1B"	0.0900708087084141	0.905196465689985	10.0498316676646	0.004	0.0607183364839319	0.180408017309483
"5608"	"A122_A"	"C113_C"	0.0360176008727857	0.623361159859311	17.3071260926297	0.126	0.365879942140791	0.186204277024185
"5609"	"A122_A"	"C114_A1B"	-0.0428761384377577	-0.592485547703702	13.8185379861995	0.134	0.378258729786735	0.165108392341918
"5610"	"A122_A"	"C114_C"	-0.0368378940578695	-0.272119427833226	7.38694311367929	0.596	0.790531879748926	0.164928458558335
"5611"	"A122_A"	"C115_A"	-0.0348917516161072	-0.30796630452713	8.82633545932279	0.498	0.724708227618702	0.164771808687703
"5612"	"A122_A"	"C115_A1B"	-0.029176382704344	-0.474429196332659	16.2607270798522	0.234	0.496220070422535	0.164375495598193
"5613"	"A122_A"	"C115_C"	-0.0349871336989574	-0.561502063922808	16.0488157948057	0.142	0.389255803368229	0.164066669050619
"5614"	"A122_A"	"C116_A1B"	-0.0197994813911575	0.212465020962609	-10.7308376802989	0.55	0.759893324156917	0.186285717808055
"5615"	"A122_A"	"C116_C"	-0.00966290027677665	0.381028177074338	-39.4320717549039	0.316	0.575435785017764	0.170287242456999
"5616"	"A122_A"	"C117_A1B"	0.03767913371272	-0.455631787207046	-12.0924167386903	0.164	0.416571067060312	0.158266550356018
"5617"	"A122_A"	"C117_C"	0.0409204541275977	-0.0555207796261862	-1.35679773868252	0.85	0.931766472515471	0.177987700809905
"5618"	"A122_A"	"C118_A1B"	0.0688972915028006	-0.448373498315997	-6.50785377096821	0.164	0.416571067060312	0.161640532234615
"5619"	"A122_A"	"C118_C"	0.0516286316802035	-0.0594867013510186	-1.15220371749322	0.802	0.906795268938327	0.178166268495615
"5620"	"A122_A"	"C126_A"	0.187085198299793	-0.454191079439878	-2.4277232168419	0.084	0.298548244319858	0.166219732434699
"5621"	"A122_A"	"C126_A1B"	0.181361731625548	-0.635204108833823	-3.50241532841841	0.018	0.138936238385133	0.170172314766444
"5622"	"A122_A"	"C126_C"	0.184614465513	-0.300204453169576	-1.62611555023806	0.194	0.453954346770277	0.16625427016696
"5623"	"A122_A"	"C127_A"	-0.430514931176115	-0.638248529742876	1.48252356311838	0.524	0.743107081886148	0.179623456365463
"5624"	"A122_A"	"C127_A1B"	-0.339509136479849	-0.137945368647213	0.406308266332623	0.628	0.810398542961217	0.170828373315232
"5625"	"A122_A"	"C127_C"	-0.390737241087096	0.663632433067681	-1.69841101201755	0.012	0.113453689167975	0.180725087675508
"5626"	"A122_A"	"C128_A1B"	0.0949075848248636	0.314775000071039	3.31664745922999	0.592	0.787393992932862	0.174078385633259
"5627"	"A122_A"	"C128_C"	0.099017966854968	0.246167310432832	2.48608730568457	0.724	0.86453653217012	0.180449404483627
"5628"	"A122_A"	"D14-1_A"	0.220210996603089	0.127049212109901	0.576943086720125	0.78	0.895581716791383	0.16903645590492
