AZTECA	9.439775	37.291883	37.291883	9.439775	9.439775	17.290434	9.439775	9.439775	9.439775	37.291883	39.5	30.239847	9.439775	9.439775	9.439775	7.234059	9.439775	7.234059	9.439775	6.47948	12.093084	17.290434	12.093084	12.093084	17.290434	17.290434	9.439775	9.439775	9.439775	9.439775	17.290434	9.439775	9.439775	9.439775	17.290434	9.439775	28.517677	9.439775	9.439775	9.439775	9.439775	9.439775	17.290434	6.47948	7.234059	7.234059	0	17.290434	17.290434	9.439775	17.290434	17.290434	9.439775	17.290434	9.439775	9.439775	17.290434	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	12.093084	12.093084	9.439775	9.439775	17.290434	9.439775	9.439775	12.093084	9.439775	33.186944	9.439775	9.439775	33.186944	33.186944	9.439775	9.439775	9.439775	9.439775	12.093084	17.290434	7.234059	9.439775	9.439775	17.290434	17.290434	9.439775	17.290434	9.439775	9.439775	7.234059	12.093084	28.517677	9.439775	9.439775	9.439775	17.290434	9.439775	9.439775	9.439775	9.439775	12.093084	17.290434	9.439775	9.439775	9.439775	9.439775
BIFASCIATA	9.439775	30.239847	30.239847	9.439775	9.439775	17.290434	9.439775	9.439775	9.439775	30.239847	30.239847	39.5	9.439775	9.439775	9.439775	7.234059	9.439775	7.234059	9.439775	6.47948	12.093084	17.290434	12.093084	12.093084	17.290434	17.290434	9.439775	9.439775	9.439775	9.439775	17.290434	9.439775	9.439775	9.439775	17.290434	9.439775	28.517677	9.439775	9.439775	9.439775	9.439775	9.439775	17.290434	6.47948	7.234059	7.234059	0	17.290434	17.290434	9.439775	17.290434	17.290434	9.439775	17.290434	9.439775	9.439775	17.290434	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	12.093084	12.093084	9.439775	9.439775	17.290434	9.439775	9.439775	12.093084	9.439775	30.239847	9.439775	9.439775	30.239847	30.239847	9.439775	9.439775	9.439775	9.439775	12.093084	17.290434	7.234059	9.439775	9.439775	17.290434	17.290434	9.439775	17.290434	9.439775	9.439775	7.234059	12.093084	28.517677	9.439775	9.439775	9.439775	17.290434	9.439775	9.439775	9.439775	9.439775	12.093084	17.290434	9.439775	9.439775	9.439775	9.439775
BISERIATA	12.470677	9.439775	9.439775	13.985748	13.985748	9.439775	12.470677	13.985748	13.985748	9.439775	9.439775	9.439775	39.5	11.425891	12.470677	7.234059	27.727088	7.234059	11.425891	6.47948	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	13.985748	29.0624	13.985748	12.470677	9.439775	13.985748	12.470677	13.985748	9.439775	27.727088	9.439775	12.470677	27.727088	12.470677	13.985748	12.470677	9.439775	6.47948	7.234059	7.234059	0	9.439775	9.439775	12.470677	9.439775	9.439775	13.985748	9.439775	13.985748	13.985748	9.439775	27.727088	13.985748	13.985748	13.985748	12.470677	12.470677	12.470677	9.439775	9.439775	12.470677	13.985748	9.439775	12.470677	13.985748	9.439775	13.985748	9.439775	12.470677	12.470677	9.439775	9.439775	12.470677	12.470677	13.985748	13.985748	9.439775	9.439775	7.234059	16.5	16.5	9.439775	9.439775	27.727088	9.439775	27.727088	13.985748	7.234059	9.439775	9.439775	12.470677	12.470677	12.470677	9.439775	12.470677	12.470677	12.470677	13.985748	9.439775	9.439775	12.470677	12.470677	12.470677	12.470677
BUSCKII	11.425891	9.439775	9.439775	11.425891	11.425891	9.439775	11.425891	11.425891	11.425891	9.439775	9.439775	9.439775	11.425891	39.5	11.425891	7.234059	11.425891	7.234059	11.425891	6.47948	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	11.425891	11.425891	11.425891	11.425891	9.439775	11.425891	11.425891	11.425891	9.439775	11.425891	9.439775	11.425891	11.425891	11.425891	11.425891	11.425891	9.439775	6.47948	7.234059	7.234059	0	9.439775	9.439775	11.425891	9.439775	9.439775	11.425891	9.439775	11.425891	11.425891	9.439775	11.425891	11.425891	11.425891	11.425891	11.425891	11.425891	11.425891	9.439775	9.439775	11.425891	11.425891	9.439775	11.425891	11.425891	9.439775	11.425891	9.439775	11.425891	11.425891	9.439775	9.439775	11.425891	11.425891	11.425891	11.425891	9.439775	9.439775	7.234059	11.425891	11.425891	9.439775	9.439775	11.425891	9.439775	11.425891	11.425891	7.234059	9.439775	9.439775	11.425891	11.425891	11.425891	9.439775	11.425891	11.425891	11.425891	11.425891	9.439775	9.439775	11.425891	11.425891	11.425891	11.425891
CARDINI	33.286439	9.439775	9.439775	12.470677	12.470677	9.439775	15.084411	12.470677	12.470677	9.439775	9.439775	9.439775	12.470677	11.425891	39.5	7.234059	12.470677	7.234059	11.425891	6.47948	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	12.470677	12.470677	12.470677	23.499415	9.439775	12.470677	20.585371	12.470677	9.439775	12.470677	9.439775	23.499415	12.470677	14.284843	12.470677	17.562322	9.439775	6.47948	7.234059	7.234059	0	9.439775	9.439775	24.558184	9.439775	9.439775	12.470677	9.439775	12.470677	12.470677	9.439775	12.470677	12.470677	12.470677	12.470677	14.284843	14.284843	17.562322	9.439775	9.439775	22.72465	12.470677	9.439775	23.499415	12.470677	9.439775	12.470677	9.439775	14.284843	20.585371	9.439775	9.439775	22.72465	23.499415	12.470677	12.470677	9.439775	9.439775	7.234059	12.470677	12.470677	9.439775	9.439775	12.470677	9.439775	12.470677	12.470677	7.234059	9.439775	9.439775	17.562322	17.562322	17.562322	9.439775	22.72465	14.284843	22.151118	12.470677	9.439775	9.439775	15.084411	15.084411	15.084411	15.084411
CHYMOMYZA_PROCNEMIS	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	39.5	7.234059	8.383071	7.234059	6.47948	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	6.47948	8.383071	8.383071	0	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	8.383071	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	8.383071	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059
CRUCIGERA	12.470677	9.439775	9.439775	13.985748	13.985748	9.439775	12.470677	13.985748	13.985748	9.439775	9.439775	9.439775	27.727088	11.425891	12.470677	7.234059	39.5	7.234059	11.425891	6.47948	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	13.985748	27.727088	13.985748	12.470677	9.439775	13.985748	12.470677	13.985748	9.439775	36.430021	9.439775	12.470677	34.779904	12.470677	13.985748	12.470677	9.439775	6.47948	7.234059	7.234059	0	9.439775	9.439775	12.470677	9.439775	9.439775	13.985748	9.439775	13.985748	13.985748	9.439775	30.665909	13.985748	13.985748	13.985748	12.470677	12.470677	12.470677	9.439775	9.439775	12.470677	13.985748	9.439775	12.470677	13.985748	9.439775	13.985748	9.439775	12.470677	12.470677	9.439775	9.439775	12.470677	12.470677	13.985748	13.985748	9.439775	9.439775	7.234059	16.5	16.5	9.439775	9.439775	34.4	9.439775	30.665909	13.985748	7.234059	9.439775	9.439775	12.470677	12.470677	12.470677	9.439775	12.470677	12.470677	12.470677	13.985748	9.439775	9.439775	12.470677	12.470677	12.470677	12.470677
DEFLEXA	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	8.383071	7.234059	39.5	7.234059	6.47948	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	6.47948	20.065702	20.065702	0	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	20.065702	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	20.065702	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059	7.234059
DETTOPSOMYIA	11.425891	9.439775	9.439775	11.425891	11.425891	9.439775	11.425891	11.425891	11.425891	9.439775	9.439775	9.439775	11.425891	11.425891	11.425891	7.234059	11.425891	7.234059	39.5	6.47948	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	11.425891	11.425891	11.425891	11.425891	9.439775	11.425891	11.425891	11.425891	9.439775	11.425891	9.439775	11.425891	11.425891	11.425891	11.425891	11.425891	9.439775	6.47948	7.234059	7.234059	0	9.439775	9.439775	11.425891	9.439775	9.439775	11.425891	9.439775	11.425891	11.425891	9.439775	11.425891	11.425891	11.425891	11.425891	11.425891	11.425891	11.425891	9.439775	9.439775	11.425891	11.425891	9.439775	11.425891	11.425891	9.439775	11.425891	9.439775	11.425891	11.425891	9.439775	9.439775	11.425891	11.425891	11.425891	11.425891	9.439775	9.439775	7.234059	11.425891	11.425891	9.439775	9.439775	11.425891	9.439775	11.425891	11.425891	7.234059	9.439775	9.439775	11.425891	11.425891	11.425891	9.439775	11.425891	11.425891	11.425891	11.425891	9.439775	9.439775	11.425891	11.425891	11.425891	11.425891
DORSOCENTRALIS	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	39.5	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	11.871941	6.47948	6.47948	0	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948	6.47948
DUNCANI	9.439775	12.093084	12.093084	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	12.093084	12.093084	12.093084	9.439775	9.439775	9.439775	7.234059	9.439775	7.234059	9.439775	6.47948	39.5	12.093084	16.314529	16.314529	12.093084	12.093084	9.439775	9.439775	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	12.093084	9.439775	12.093084	9.439775	9.439775	9.439775	9.439775	9.439775	12.093084	6.47948	7.234059	7.234059	0	12.093084	12.093084	9.439775	12.093084	12.093084	9.439775	12.093084	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	16.314529	16.314529	9.439775	9.439775	12.093084	9.439775	9.439775	16.314529	9.439775	12.093084	9.439775	9.439775	12.093084	12.093084	9.439775	9.439775	9.439775	9.439775	16.314529	12.093084	7.234059	9.439775	9.439775	12.093084	12.093084	9.439775	12.093084	9.439775	9.439775	7.234059	16.314529	12.093084	9.439775	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	9.439775	16.314529	12.093084	9.439775	9.439775	9.439775	9.439775
ELEGANS	9.439775	17.290434	17.290434	9.439775	9.439775	22.303841	9.439775	9.439775	9.439775	17.290434	17.290434	17.290434	9.439775	9.439775	9.439775	7.234059	9.439775	7.234059	9.439775	6.47948	12.093084	39.5	12.093084	12.093084	26.736902	26.736902	9.439775	9.439775	9.439775	9.439775	26.736902	9.439775	9.439775	9.439775	23.86471	9.439775	17.290434	9.439775	9.439775	9.439775	9.439775	9.439775	23.86471	6.47948	7.234059	7.234059	0	31.206663	26.736902	9.439775	22.303841	26.736902	9.439775	26.736902	9.439775	9.439775	26.736902	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	12.093084	12.093084	9.439775	9.439775	23.86471	9.439775	9.439775	12.093084	9.439775	17.290434	9.439775	9.439775	17.290434	17.290434	9.439775	9.439775	9.439775	9.439775	12.093084	26.736902	7.234059	9.439775	9.439775	26.736902	23.86471	9.439775	26.736902	9.439775	9.439775	7.234059	12.093084	17.290434	9.439775	9.439775	9.439775	26.736902	9.439775	9.439775	9.439775	9.439775	12.093084	26.736902	9.439775	9.439775	9.439775	9.439775
EMARGINATA	9.439775	12.093084	12.093084	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	12.093084	12.093084	12.093084	9.439775	9.439775	9.439775	7.234059	9.439775	7.234059	9.439775	6.47948	16.314529	12.093084	39.5	25.850722	12.093084	12.093084	9.439775	9.439775	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	12.093084	9.439775	12.093084	9.439775	9.439775	9.439775	9.439775	9.439775	12.093084	6.47948	7.234059	7.234059	0	12.093084	12.093084	9.439775	12.093084	12.093084	9.439775	12.093084	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	25.850722	32.470648	9.439775	9.439775	12.093084	9.439775	9.439775	25.850722	9.439775	12.093084	9.439775	9.439775	12.093084	12.093084	9.439775	9.439775	9.439775	9.439775	29.265066	12.093084	7.234059	9.439775	9.439775	12.093084	12.093084	9.439775	12.093084	9.439775	9.439775	7.234059	31.683813	12.093084	9.439775	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	9.439775	25.850722	12.093084	9.439775	9.439775	9.439775	9.439775
EQUINOXIALIS	9.439775	12.093084	12.093084	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	12.093084	12.093084	12.093084	9.439775	9.439775	9.439775	7.234059	9.439775	7.234059	9.439775	6.47948	16.314529	12.093084	25.850722	39.5	12.093084	12.093084	9.439775	9.439775	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	12.093084	9.439775	12.093084	9.439775	9.439775	9.439775	9.439775	9.439775	12.093084	6.47948	7.234059	7.234059	0	12.093084	12.093084	9.439775	12.093084	12.093084	9.439775	12.093084	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	29.447871	25.850722	9.439775	9.439775	12.093084	9.439775	9.439775	37.239687	9.439775	12.093084	9.439775	9.439775	12.093084	12.093084	9.439775	9.439775	9.439775	9.439775	25.850722	12.093084	7.234059	9.439775	9.439775	12.093084	12.093084	9.439775	12.093084	9.439775	9.439775	7.234059	25.850722	12.093084	9.439775	9.439775	9.439775	12.093084	9.439775	9.439775	9.439775	9.439775	36.668615	12.093084	9.439775	9.439775	9.439775	9.439775
ERECTA	9.439775	17.290434	17.290434	9.439775	9.439775	22.303841	9.439775	9.439775	9.439775	17.290434	17.290434	17.290434	9.439775	9.439775	9.439775	7.234059	9.439775	7.234059	9.439775	6.47948	12.093084	26.736902	12.093084	12.093084	39.5	28.991563	9.439775	9.439775	9.439775	9.439775	27.905703	9.439775	9.439775	9.439775	23.86471	9.439775	17.290434	9.439775	9.439775	9.439775	9.439775	9.439775	23.86471	6.47948	7.234059	7.234059	0	26.736902	28.991563	9.439775	22.303841	32.570952	9.439775	32.570952	9.439775	9.439775	28.991563	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	9.439775	12.093084	12.093084	9.439775	9.439775	23.86471	9.439775	9.439775	12.093084	9.439775	17.290434	9.439775	9.439775	17.290434	17.290434	9.439775	9.439775	9.439775	9.439775	12.093084	33.874812	7.234059	9.439775	9.439775	32.570952	23.86471	9.439775	32.570952	9.439775	9.439775	7.234059	12.093084	17.290434	9.439775	9.439775	9.439775	28.991563	9.439775	9.439775	9.439775	9.439775	12.093084	33.874812	9.439775	9.439775	9.439775	9.439775
